panel,chrom,window_start,window_end,n_snps,pi,theta_w,tajima_d
Set1,10,11005937,12005936,1517,0.0004956616847040138,0.0002415862628434064,3.3010886367341836
Set1,10,12005937,13005936,906,0.0003161053722455846,0.00014428289659599618,3.729726146030702
Set1,10,13005937,14005936,1640,0.0005287590031016315,0.000261174338209088,3.216651001816268
Set1,10,14005937,15005936,1131,0.00038220621186712785,0.00018011474177712105,3.517885471801191
Set1,10,15005937,16005936,953,0.00032986720345878803,0.00015176777092272006,3.6763047908037136
Set1,10,16005937,17005936,1485,0.0004546524835930994,0.0002364901781954242,2.895361488722831
Set1,10,17005937,18005936,1052,0.00036455631172044154,0.00016753378280241497,3.685987795322989
Set1,10,18005937,19005936,1537,0.00046162124509425897,0.0002447713157483953,2.7808911847610376
Set1,10,19005937,20005936,1374,0.0004598600135669984,0.00021881313457273592,3.4565850365888475
Set1,10,20005937,21005936,870,0.0002857837197277641,0.0001385498013670162,3.327483554538038
Set1,10,21005937,22005936,786,0.00027511955330516925,0.0001251725791660629,3.748689329451186
Set1,10,22005937,23005936,710,0.00021061946358553053,0.00011306937812710517,2.698002700520853
Set1,10,23005937,23204854,230,0.0002823272189673913,0.00018413672170126432,1.6439805565539163
Set1,11,65282,1065281,687,0.00023422605615548172,0.00010940656728636796,3.56695801341173
Set1,11,1065282,2065281,808,0.0002537546136832835,0.00012867613736155067,3.042353314615229
Set1,11,2065282,3065281,1026,0.00035036147206289045,0.00016339321402592945,3.5861013729921414
Set1,11,3065282,4065281,992,0.00033123637910639997,0.00015797862408744833,3.436460624383299
Set1,11,4065282,5065281,1261,0.0004081711400637569,0.00020081758565954877,3.2388333285244344
Set1,11,5065282,6065281,1757,0.0005043645753561365,0.0002798068977032729,2.5201720512379837
Set1,11,6065282,7065281,1730,0.0005234273077986169,0.0002755070762815379,2.8256656414692993
Set1,11,7065282,8065281,1648,0.0005110345217829941,0.00026244835937108354,2.9738063813138984
Set1,11,8065282,9065281,1488,0.0004408144611409834,0.00023696793613117254,2.699932063605155
Set1,11,9065282,10065281,1198,0.00036293039722058983,0.00019078466900883379,2.829710412443679
Set1,11,10065282,11065281,1844,0.0005789644944499689,0.00029366187783997456,3.0512426757783953
Set1,11,11065282,12065281,1788,0.0005012759653379938,0.0002847437297060057,2.3880881475849374
Set1,11,12065282,13065281,684,0.0001994483957314933,0.00010892880935061963,2.5980359588089685
Set1,11,13065282,14065281,2191,0.0006225534963660655,0.00034892254574153155,2.463995692526959
Set1,11,14065282,15065281,1834,0.0005648562595207808,0.00029206935138748015,2.933254401380964
Set1,11,15065282,16065281,1886,0.0005542493464553804,0.00030035048894045123,2.6550762661232743
Set1,11,16065282,17065281,2049,0.0006123459304590594,0.00032630867011611053,2.753781852388951
Set1,11,17065282,18065281,2174,0.0006650428316604478,0.00034621525077229104,2.8933818184963775
Set1,11,18065282,19065281,2046,0.0006467063824919495,0.00032583091218036227,3.0937002180827955
Set1,11,19065282,20065281,1993,0.0005925450678250952,0.0003173905219821417,2.7232574837562398
Set1,11,20065282,21065281,1414,0.0004751560240998608,0.00022518324038271368,3.4835342105844633
Set1,11,21065282,22065281,1578,0.00042560408615853506,0.00025130067420362244,2.177378176422323
Set1,11,22065282,23065281,2460,0.000709614765560596,0.00039176150731363204,2.5498600782457372
Set1,11,23065282,24065281,1970,0.0005924674024715271,0.00031372771114140447,2.790867834127107
Set1,11,24065282,25065281,2258,0.000688127228493081,0.00035959247297324433,2.8708050451615383
Set1,11,25065282,26065281,2318,0.0006699420450709265,0.0003691476316882109,2.5605153601512893
Set1,11,26065282,27065281,1597,0.00044324475548923674,0.0002543264744633619,2.3319556201563234
Set1,11,27065282,28065281,1628,0.0004248455872243408,0.00025926330646609466,2.0051014473747726
Set1,11,28065282,29008602,1250,0.0003590848608298054,0.000211026582215179,2.2006926059586305
Set1,12,25812,1025811,1186,0.00042227531609961795,0.00018887363726584046,3.8752854479088965
Set1,12,1025812,2025811,950,0.0003389203755704272,0.0001512900129869717,3.8852080655354446
Set1,12,2025812,3025811,1246,0.00040915698458901853,0.0001984287959808071,3.331012553467969
Set1,12,3025812,4025811,1606,0.0005284771385881365,0.0002557597482706069,3.3475421981179037
Set1,12,4025812,5025811,1215,0.00037299211255871045,0.00019349196397807435,2.909485493368818
Set1,12,5025812,6025811,783,0.00023210259764317657,0.00012469482123031458,2.695428543693374
Set1,12,6025812,7025811,842,0.0002467696213454661,0.00013409072730003176,2.630727779764931
Set1,12,7025812,8025811,1758,0.0005586385403844973,0.00027996615034852235,3.125718141544941
Set1,12,8025812,9025811,479,0.00015452277894712564,7.628201707448363e-05,3.1968627477355387
Set1,12,9025812,10025811,1293,0.000396701336487898,0.00020591367030753098,2.906606041875847
Set1,12,10025812,11025811,1853,0.0005605792558170394,0.00029509515164721957,2.825535007712867
Set1,12,11025812,12025811,1415,0.0004118101941672131,0.0002253424930279631,2.5967193554515067
Set1,12,12025812,13025811,2077,0.0006024320414263418,0.00033076774418309496,2.580234277320099
Set1,12,13025812,14025811,1426,0.00041460181541017505,0.00022709427212570698,2.591127522471621
Set1,12,14025812,15025811,2112,0.0006605912131626241,0.00033634158676682554,3.0287668899170774
Set1,12,15025812,16025811,1543,0.0004490041093443347,0.0002457268316198919,2.596730834356993
Set1,12,16025812,17025811,697,0.00021800316786771027,0.0001109990937388624,3.0142861715317046
Set1,12,17025812,18025811,2901,0.0007663821887282856,0.0004619919238686368,2.071291518867374
Set1,12,18025812,19025811,1662,0.0004604341378348485,0.0002646778964045758,2.322140830252811
Set1,12,19025812,20025811,2314,0.0006460809615549841,0.0003685106211072132,2.3668958359018855
Set1,12,20025812,21025811,532,0.00015251023244457025,8.472240727270416e-05,2.496367076143802
Set1,12,21025812,22025811,1830,0.0005598179476743631,0.0002914323408064823,2.892218515917242
Set1,12,22025812,23025811,1534,0.00048392640826452475,0.00024429355781264696,3.0790506470680974
Set1,12,23025812,24025811,1967,0.0005991824395663273,0.00031324995320565615,2.8672407035612535
Set1,12,24025812,25025811,819,0.0003023077201220056,0.00013042791645929454,4.1249145647486944
Set1,12,25025812,26025811,923,0.0002944603013817022,0.00014699019156523674,3.1424693475988903
Set1,12,26025812,27025811,860,0.00032299626169484064,0.00013695727491452175,4.253086175662491
Set1,12,27025812,27530374,690,0.00045230103283209637,0.00021778117940101887,3.366912083151613
